underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask
A,2021-04-26 14:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,179,41.6000,179,43.9000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,26,42.7000,92,43.4000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,91,42.5000,94,43.2000,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,121,42.2000,53,43.1000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,95.000,C,0.0000,0.0000,0.0000,0.0000,0,34,40.5000,34,44.7000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,438,0.0500,448,0.2500,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,442,0.0500,405,0.2500,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,542,0.0500,672,0.2500,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,547,0.0500,683,0.2500,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,537,0.0500,690,0.2500,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,453,0.0500,694,0.2500,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,498,0.0500,690,0.2500,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,504,0.0500,714,0.2500,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,503,0.0500,732,0.2500,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,505,0.0500,728,0.2500,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,511,0.0500,739,0.2500,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,508,0.0500,739,0.2500,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,95.000,P,0.0000,0.0000,0.0000,0.0000,0,575,0.0500,653,0.2500,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,2,36.0000,2,38.9000,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,88,37.2000,22,37.9000,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,124,36.6000,134,39.4000,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,135,36.5000,113,38.1000,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,122,37.2000,135,39.1000,137.6200,137.6700
A,2021-04-26 12:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,58,37.5000,117,38.8000,137.6100,137.6500
A,2021-04-26 13:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,15,37.5000,119,38.2000,137.3500,137.3900
A,2021-04-26 13:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,135,36.7000,144,39.0000,137.5100,137.5900
A,2021-04-26 14:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,27,37.7000,15,38.0000,137.6200,137.6500
A,2021-04-26 14:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,22,37.8000,135,39.5000,137.6800,137.7200
A,2021-04-26 15:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,138,36.5000,124,38.8000,137.6200,137.6500
A,2021-04-26 15:30:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,21,37.4000,21,38.0000,137.3000,137.3400
A,2021-04-26 16:00:00,A,2021-06-18,100.000,C,0.0000,0.0000,0.0000,0.0000,0,132,35.4000,132,39.9000,137.3400,137.3500
A,2021-04-26 10:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,165,0.1500,524,0.3500,137.0600,137.2000
A,2021-04-26 10:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,171,0.1500,493,0.3500,137.3700,137.4300
A,2021-04-26 11:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,196,0.1500,737,0.3500,137.3800,137.4300
A,2021-04-26 11:30:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,189,0.1500,728,0.3500,137.4500,137.4900
A,2021-04-26 12:00:00,A,2021-06-18,100.000,P,0.0000,0.0000,0.0000,0.0000,0,190,0.1500,738,0.3500,137.6200,137.6700
